datetimestamplocal,moduleserialnumber,assaynumber,sampletypename,testid,correctedcount,reagentmasterlotnumber,controllotnumber,SID
01/20/2025 1:31:30 AM,AI30720,117,Control,31541,15588,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/20/2025 1:32:06 AM,AI30720,117,Control,31542,149390,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/20/2025 1:32:24 AM,AI30720,117,Control,31543,2478915,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/21/2025 1:12:54 AM,AI30720,117,Control,31970,15887,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/21/2025 1:13:12 AM,AI30720,117,Control,31971,144928,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/21/2025 1:13:48 AM,AI30720,117,Control,31972,2361346,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/22/2025 1:31:53 AM,AI30720,117,Control,32492,16037,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/22/2025 1:32:11 AM,AI30720,117,Control,32493,149146,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/22/2025 1:32:29 AM,AI30720,117,Control,32494,2482120,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/23/2025 1:07:57 AM,AI30720,117,Control,33086,16569,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/23/2025 1:08:15 AM,AI30720,117,Control,33087,147578,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/23/2025 1:08:51 AM,AI30720,117,Control,33088,2501674,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/24/2025 1:04:56 AM,AI30720,117,Control,33497,15923,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/24/2025 1:05:14 AM,AI30720,117,Control,33498,151159,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/24/2025 1:05:32 AM,AI30720,117,Control,33499,2559087,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/25/2025 1:48:25 AM,AI30720,117,Control,34224,16154,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/25/2025 1:48:43 AM,AI30720,117,Control,34225,146072,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/25/2025 1:49:01 AM,AI30720,117,Control,34226,2488904,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/26/2025 1:26:56 AM,AI30720,117,Control,34725,16541,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/26/2025 1:27:14 AM,AI30720,117,Control,34726,150939,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/26/2025 1:27:32 AM,AI30720,117,Control,34727,2448418,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/27/2025 1:29:42 AM,AI30720,117,Control,35379,16038,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/27/2025 1:30:00 AM,AI30720,117,Control,35380,147758,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/27/2025 1:30:18 AM,AI30720,117,Control,35381,2510089,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/28/2025 2:11:12 AM,AI30720,117,Control,36020,15910,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/28/2025 2:11:30 AM,AI30720,117,Control,36021,146063,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/28/2025 2:11:48 AM,AI30720,117,Control,36022,2401629,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/29/2025 1:19:09 AM,AI30720,117,Control,36566,16472,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/29/2025 1:19:45 AM,AI30720,117,Control,36567,148090,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/29/2025 1:20:03 AM,AI30720,117,Control,36568,2453814,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/30/2025 1:17:56 AM,AI30720,117,Control,36906,15744,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/30/2025 1:18:14 AM,AI30720,117,Control,36907,149903,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/30/2025 1:18:50 AM,AI30720,117,Control,36908,2458568,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/31/2025 12:58:57 AM,AI30720,117,Control,37305,16391,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/31/2025 12:59:15 AM,AI30720,117,Control,37306,153514,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/31/2025 12:59:51 AM,AI30720,117,Control,37307,2464056,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/01/2025 2:01:56 AM,AI30720,117,Control,37918,15707,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/01/2025 2:02:14 AM,AI30720,117,Control,37919,144789,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/01/2025 2:02:32 AM,AI30720,117,Control,37920,2454834,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/02/2025 1:53:07 AM,AI30720,117,Control,38361,15700,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/02/2025 1:53:25 AM,AI30720,117,Control,38362,149061,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/02/2025 1:53:43 AM,AI30720,117,Control,38363,2487261,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/03/2025 2:15:07 AM,AI30720,117,Control,38782,16393,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/03/2025 2:15:43 AM,AI30720,117,Control,38783,151008,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/03/2025 2:16:01 AM,AI30720,117,Control,38784,2458776,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/04/2025 1:09:40 AM,AI30720,117,Control,39254,16474,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/04/2025 1:09:58 AM,AI30720,117,Control,39255,144352,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/04/2025 1:10:16 AM,AI30720,117,Control,39256,2415044,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/05/2025 1:08:38 AM,AI30720,117,Control,39926,16382,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/05/2025 1:08:56 AM,AI30720,117,Control,39927,146097,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/05/2025 1:09:14 AM,AI30720,117,Control,39928,2472038,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/06/2025 1:51:29 AM,AI30720,117,Control,40548,16007,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/06/2025 1:51:47 AM,AI30720,117,Control,40549,147840,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/06/2025 1:52:23 AM,AI30720,117,Control,40550,2480873,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/07/2025 12:57:04 AM,AI30720,117,Control,41210,16793,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/07/2025 12:57:22 AM,AI30720,117,Control,41211,149858,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/07/2025 12:57:40 AM,AI30720,117,Control,41212,2479286,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/08/2025 12:24:16 AM,AI30720,117,Control,41795,,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/08/2025 12:24:31 AM,AI30720,117,Control,41796,,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/08/2025 12:53:15 AM,AI30720,117,Control,41794,13621,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/08/2025 3:25:01 AM,AI30720,117,Control,41816,16140,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/08/2025 3:25:19 AM,AI30720,117,Control,41817,149666,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/08/2025 3:25:37 AM,AI30720,117,Control,41818,2473304,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/09/2025 1:34:23 AM,AI30720,117,Control,42092,16179,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/09/2025 1:34:41 AM,AI30720,117,Control,42093,149608,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/09/2025 1:34:59 AM,AI30720,117,Control,42094,2445154,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/10/2025 1:13:03 AM,AI30720,117,Control,42689,16131,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/10/2025 1:13:21 AM,AI30720,117,Control,42690,138215,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/10/2025 1:13:39 AM,AI30720,117,Control,42691,2473399,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/11/2025 2:36:39 AM,AI30720,117,Control,43352,16015,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/11/2025 2:36:57 AM,AI30720,117,Control,43353,143924,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/11/2025 2:37:33 AM,AI30720,117,Control,43354,2518842,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/12/2025 1:34:18 AM,AI30720,117,Control,43956,16062,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/12/2025 1:34:36 AM,AI30720,117,Control,43957,151854,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/12/2025 1:35:12 AM,AI30720,117,Control,43958,2464537,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/13/2025 1:37:26 AM,AI30720,117,Control,44381,16453,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/13/2025 1:37:44 AM,AI30720,117,Control,44382,146268,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/13/2025 1:38:02 AM,AI30720,117,Control,44383,2390964,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/14/2025 12:57:35 AM,AI30720,117,Control,44723,16599,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/14/2025 12:57:53 AM,AI30720,117,Control,44724,147235,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/14/2025 12:58:11 AM,AI30720,117,Control,44725,2419645,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/15/2025 1:13:19 AM,AI30720,117,Control,45240,16065,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/15/2025 1:13:36 AM,AI30720,117,Control,45241,153215,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/15/2025 1:13:54 AM,AI30720,117,Control,45242,2423439,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/16/2025 2:16:32 AM,AI30720,117,Control,45627,15880,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/16/2025 2:16:50 AM,AI30720,117,Control,45628,147056,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/16/2025 2:17:08 AM,AI30720,117,Control,45629,2439269,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/17/2025 1:51:57 AM,AI30720,117,Control,46040,16465,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/17/2025 1:52:15 AM,AI30720,117,Control,46041,145066,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/17/2025 1:52:33 AM,AI30720,117,Control,46042,2441288,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/18/2025 1:08:24 AM,AI30720,117,Control,46300,16523,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/18/2025 1:08:42 AM,AI30720,117,Control,46301,153072,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/18/2025 1:09:00 AM,AI30720,117,Control,46302,2412824,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/19/2025 2:14:09 AM,AI30720,117,Control,46750,15885,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/19/2025 2:14:27 AM,AI30720,117,Control,46751,145015,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/19/2025 2:14:45 AM,AI30720,117,Control,46752,2429923,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/20/2025 1:02:55 AM,AI30720,117,Control,47297,15869,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/20/2025 1:03:13 AM,AI30720,117,Control,47298,146702,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/20/2025 1:03:31 AM,AI30720,117,Control,47299,2398351,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/21/2025 1:52:03 AM,AI30720,117,Control,47820,15310,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/21/2025 1:53:33 AM,AI30720,117,Control,47821,152105,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/21/2025 1:53:51 AM,AI30720,117,Control,47822,2403936,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/22/2025 1:44:01 AM,AI30720,117,Control,48410,16184,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/22/2025 1:44:19 AM,AI30720,117,Control,48411,143040,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/22/2025 1:44:37 AM,AI30720,117,Control,48412,2435968,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/23/2025 1:19:26 AM,AI30720,117,Control,48963,16164,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/23/2025 1:19:44 AM,AI30720,117,Control,48964,148732,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/23/2025 1:20:20 AM,AI30720,117,Control,48965,2378868,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/24/2025 2:32:04 AM,AI30720,117,Control,49531,15443,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/24/2025 2:32:22 AM,AI30720,117,Control,49532,142555,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/24/2025 2:32:58 AM,AI30720,117,Control,49533,2482098,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/25/2025 1:23:30 AM,AI30720,117,Control,50168,16295,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/25/2025 1:23:48 AM,AI30720,117,Control,50169,155243,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/25/2025 1:24:06 AM,AI30720,117,Control,50170,2402045,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/26/2025 1:03:29 AM,AI30720,117,Control,50785,16512,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/26/2025 1:03:47 AM,AI30720,117,Control,50786,149882,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/26/2025 1:04:05 AM,AI30720,117,Control,50787,2432195,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/27/2025 12:54:44 AM,AI30720,117,Control,51307,16229,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/27/2025 12:55:02 AM,AI30720,117,Control,51308,153454,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/27/2025 12:55:20 AM,AI30720,117,Control,51309,2440868,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/28/2025 1:04:56 AM,AI30720,117,Control,51632,16196,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/28/2025 1:05:14 AM,AI30720,117,Control,51633,149064,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/28/2025 1:05:32 AM,AI30720,117,Control,51634,2436453,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/01/2025 1:24:17 AM,AI30720,117,Control,52092,16372,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/01/2025 1:24:35 AM,AI30720,117,Control,52093,140001,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/01/2025 1:24:53 AM,AI30720,117,Control,52094,2383790,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/02/2025 1:23:30 AM,AI30720,117,Control,52536,16414,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/02/2025 1:23:48 AM,AI30720,117,Control,52537,148886,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/02/2025 1:24:06 AM,AI30720,117,Control,52538,2451023,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/03/2025 2:08:10 AM,AI30720,117,Control,52938,16059,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/03/2025 2:08:28 AM,AI30720,117,Control,52939,150897,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/03/2025 2:08:46 AM,AI30720,117,Control,52940,2484498,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/04/2025 1:09:53 AM,AI30720,117,Control,53437,15351,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/04/2025 1:10:11 AM,AI30720,117,Control,53438,144460,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/04/2025 1:10:29 AM,AI30720,117,Control,53439,2409714,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/05/2025 12:43:13 AM,AI30720,117,Control,53930,16370,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/05/2025 12:43:31 AM,AI30720,117,Control,53931,150393,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/05/2025 12:43:49 AM,AI30720,117,Control,53932,2433582,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/06/2025 1:42:46 AM,AI30720,117,Control,54554,15384,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/06/2025 1:43:04 AM,AI30720,117,Control,54555,150851,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/06/2025 1:43:40 AM,AI30720,117,Control,54556,2340748,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/07/2025 1:38:42 AM,AI30720,117,Control,55191,16694,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/07/2025 1:39:00 AM,AI30720,117,Control,55192,147935,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/07/2025 1:39:36 AM,AI30720,117,Control,55193,2382425,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/08/2025 1:01:11 AM,AI30720,117,Control,55631,16390,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/08/2025 1:01:29 AM,AI30720,117,Control,55632,143206,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/08/2025 1:01:47 AM,AI30720,117,Control,55633,2397042,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/09/2025 1:53:24 AM,AI30720,117,Control,56126,16402,65609FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
03/09/2025 1:53:42 AM,AI30720,117,Control,56127,144061,65609FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
03/09/2025 1:54:00 AM,AI30720,117,Control,56128,2435649,65609FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
03/29/2025 1:34:22 AM,AI30720,117,Control,65068,15747,65609FZ00,81225UN24,2939f1d597157a481c50dec0c860b6e2
03/29/2025 1:34:58 AM,AI30720,117,Control,65069,144675,65609FZ00,81225UN24,638e87bea098a15173ef1bbb5233d349
03/29/2025 1:35:16 AM,AI30720,117,Control,65070,2384577,65609FZ00,81225UN24,67c033d2256fbb3958305cc12b927aff
03/30/2025 1:32:30 AM,AI30720,117,Control,65522,15637,65609FZ00,81225UN24,2939f1d597157a481c50dec0c860b6e2
03/30/2025 1:33:06 AM,AI30720,117,Control,65523,152978,65609FZ00,81225UN24,638e87bea098a15173ef1bbb5233d349
03/30/2025 1:33:42 AM,AI30720,117,Control,65524,2414897,65609FZ00,81225UN24,67c033d2256fbb3958305cc12b927aff
03/31/2025 2:15:52 AM,AI30720,117,Control,65972,15838,65609FZ00,81225UN24,2939f1d597157a481c50dec0c860b6e2
03/31/2025 2:16:28 AM,AI30720,117,Control,65973,148633,65609FZ00,81225UN24,638e87bea098a15173ef1bbb5233d349
03/31/2025 2:16:46 AM,AI30720,117,Control,65974,2444620,65609FZ00,81225UN24,67c033d2256fbb3958305cc12b927aff
03/12/2025 12:35:31 PM,AI30730,117,Control,1181,16320,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/12/2025 12:35:49 PM,AI30730,117,Control,1182,16268,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/12/2025 12:42:25 PM,AI30730,117,Control,1183,16432,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/12/2025 12:46:19 PM,AI30730,117,Control,1184,15803,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/12/2025 12:46:55 PM,AI30730,117,Control,1185,16318,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/12/2025 12:47:13 PM,AI30730,117,Control,1186,150868,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
03/12/2025 12:47:31 PM,AI30730,117,Control,1187,147732,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
03/12/2025 12:47:49 PM,AI30730,117,Control,1188,157615,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
03/12/2025 12:48:25 PM,AI30730,117,Control,1189,151097,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
03/12/2025 12:48:43 PM,AI30730,117,Control,1190,153698,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
03/12/2025 12:49:01 PM,AI30730,117,Control,1191,2451672,66240FZ00,00204UN24,534d82fbd7d9b80f4c55e055cc82ce86
03/12/2025 12:49:19 PM,AI30730,117,Control,1192,2486218,66240FZ00,00204UN24,534d82fbd7d9b80f4c55e055cc82ce86
03/12/2025 12:49:37 PM,AI30730,117,Control,1193,2480045,66240FZ00,00204UN24,534d82fbd7d9b80f4c55e055cc82ce86
03/12/2025 12:50:13 PM,AI30730,117,Control,1194,2518833,66240FZ00,00204UN24,534d82fbd7d9b80f4c55e055cc82ce86
03/12/2025 12:50:31 PM,AI30730,117,Control,1195,2550972,66240FZ00,00204UN24,534d82fbd7d9b80f4c55e055cc82ce86
03/13/2025 12:25:03 PM,AI30730,117,Control,1389,15515,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/13/2025 12:25:39 PM,AI30730,117,Control,1390,16251,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/13/2025 12:25:57 PM,AI30730,117,Control,1391,15591,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/13/2025 12:26:15 PM,AI30730,117,Control,1392,16249,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/13/2025 12:26:33 PM,AI30730,117,Control,1393,15638,66240FZ00,00204UN24,01cecc03bf0d95cda773976a4860385f
03/13/2025 12:26:51 PM,AI30730,117,Control,1394,148823,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
03/13/2025 12:27:27 PM,AI30730,117,Control,1395,151033,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
03/13/2025 12:27:45 PM,AI30730,117,Control,1396,151626,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
03/13/2025 12:28:03 PM,AI30730,117,Control,1397,148976,66240FZ00,00204UN24,56e9341ad134eb7b63ea30b55b296075
